image_id,numeric_label,final_label,cell_area,chromatin_area,cell_area_ratio_over_tissue,cell_area_ratio_over_image,chromatin_area_ratio_over_tissue,chromatin_area_ratio_over_cell,chromatin_skeleton_length,chromatin_skeleton_length_ratio_over_cell,cell_mean_lab_l,cell_std_lab_l,cell_mean_lab_a,cell_std_lab_a,cell_mean_lab_b,cell_std_lab_b,chromatin_mean_lab_l,chromatin_std_lab_l,chromatin_mean_lab_a,chromatin_std_lab_a,chromatin_mean_lab_b,chromatin_std_lab_b,cell_number_of_components,cell_largest_component_area,cell_largest_component_ratio,cell_mean_component_area,cell_std_component_area,cell_component_density,cell_granularity_index,cell_skeleton_length,cell_skeleton_length_ratio,cell_total_perimeter,cell_compactness,cell_centroid_x,cell_centroid_y,chromatin_number_of_components,chromatin_largest_component_area,chromatin_largest_component_ratio,chromatin_mean_component_area,chromatin_std_component_area,chromatin_component_density,chromatin_granularity_index,chromatin_skeleton_length_ratio,chromatin_total_perimeter,chromatin_compactness,chromatin_centroid_x,chromatin_centroid_y
9393.png,0,NMF,4873,1606,0.299526707234618,0.29742431640625,0.0987153482082488,0.3295711060948081,149,0.0305766468294685,27.632353,12.60876,39.104477,8.689118,-12.25045,6.8539944,13.243646,7.0534306,30.9371,8.855527,-15.543461,6.3021193,6,1441,0.2957110609480812,812.1666870117188,482.33990478515625,0.0003687995574405,0.0012312743689718,402,0.0247095703485155,1017.0,0.0592058157862766,54.18112421929216,100.18667591950036,4,615,0.3829389788293897,401.5,138.78311157226562,0.0008208495793145,0.0024906600249066,0.0305766468294685,451.0,0.0992207078955405,70.20487804878049,62.18861788617886
5191.png,0,NMF,5498,1850,0.3875652051318201,0.3355712890625,0.1304102636402086,0.336485994907239,278,0.0505638413968715,29.594568,12.256375,37.894062,7.754397,-14.534866,6.6647677,16.367205,7.628448,32.614674,9.17264,-17.035631,6.5506415,7,1688,0.3070207348126591,785.4285888671875,431.9966430664063,0.0004934442408007,0.0012731902510003,328,0.0231213872832369,1025.207106781187,0.0657342002341609,19.20082938388625,84.875,10,779,0.421081081081081,185.0,220.6368103027344,0.0018188432157148,0.0054054054054054,0.0505638413968715,788.0,0.0374394239038697,16.885750962772786,91.81129653401796
11031.png,0,NMF,5345,1570,0.3370963673057517,0.32623291015625,0.0990161453077699,0.293732460243218,209,0.0391019644527595,28.20249,14.010684,30.187328,6.3095737,-20.852291,5.787729,13.617331,7.1350317,27.437971,8.030882,-22.734507,6.3169885,7,1630,0.3049579045837231,763.5714111328125,465.0698547363281,0.000441473259334,0.0013096351730589,359,0.0226412714429868,1132.0,0.052416101878652,83.83006134969325,53.41963190184049,17,314,0.2,92.35294342041016,92.2413330078125,0.0031805425631431,0.010828025477707,0.0391019644527595,681.0,0.0425417442703114,91.79936305732484,56.67515923566879
10085.png,0,NMF,5336,896,0.3332708762725626,0.32568359375,0.0559615264505652,0.1679160419790105,160,0.0299850074962518,29.539381,8.624007,50.819,5.5909095,-39.004818,5.125864,17.46369,6.2660365,42.768467,6.419237,-37.33684,5.253054,8,1932,0.3620689655172414,667.0,515.6934814453125,0.0004996564861657,0.0014992503748125,557,0.0347885828492911,1358.8284271247462,0.0363158686956717,44.27587991718426,21.27380952380953,13,418,0.4665178571428571,68.92308044433594,120.84539794921876,0.0024362818590704,0.0145089285714285,0.0299850074962518,412.0,0.06633205338902,51.66746411483253,111.61004784688996
351.png,0,NMF,4580,1482,0.279541015625,0.279541015625,0.0904541015625,0.3235807860262009,185,0.0403930131004366,31.996506,8.9374895,57.498043,6.9874115,-46.856445,4.034735,22.593613,5.353569,50.29696,5.465711,-46.67091,4.5275245,4,2083,0.4548034934497816,1145.0,824.097412109375,0.000244140625,0.0008733624454148,421,0.02569580078125,1002.0,0.0573244503147049,92.59865578492558,23.12097935669707,8,522,0.3522267206477733,185.25,168.5695343017578,0.0017467248908296,0.0053981106612685,0.0403930131004366,528.0,0.0668021165148656,92.82567049808428,82.34865900383141
6292.png,0,NMF,3803,942,0.2323435972629521,0.23211669921875,0.0575513196480938,0.2476991848540626,103,0.0270838811464633,28.721676,11.774245,49.832493,9.512064,-53.478584,9.165092,12.052817,6.664339,37.92654,10.3004265,-48.774723,9.760938,5,2074,0.5453589271627662,760.5999755859375,673.3660278320312,0.0003054740957966,0.0013147515119642,290,0.0177174975562072,743.2071067811866,0.0865199942094062,63.06364513018322,44.22999035679846,4,690,0.732484076433121,235.5,262.5799865722656,0.0010518012095713,0.0042462845010615,0.0270838811464633,292.0,0.1388337530344147,59.34782608695652,62.32753623188406
2436.png,0,NMF,6745,1050,0.4350209609803289,0.41168212890625,0.0677200902934537,0.1556708673091178,139,0.0206078576723498,31.607515,8.498201,55.75496,6.7548256,-39.061287,3.6626506,20.16535,7.1064444,45.992603,7.5978327,-36.047943,4.9921427,2,4068,0.6031134173461824,3372.5,695.5,0.000128990648178,0.0002965159377316,589,0.037987745888423,1195.414213562373,0.0593136960578314,80.04891838741396,39.52261553588987,13,618,0.5885714285714285,80.76923370361328,160.26715087890625,0.0019273535952557,0.0123809523809523,0.0206078576723498,400.0,0.082466807156732,67.02588996763754,64.70226537216828
5708.png,0,NMF,3432,793,0.2784810126582278,0.20947265625,0.0643459915611814,0.231060606060606,49,0.0142773892773892,41.545605,13.440406,61.177,7.5431476,-41.446564,10.93428,19.532555,6.1073213,49.7918,5.012217,-53.137856,4.229566,2,3254,0.948135198135198,1716.0,1538.0,0.0001622849724115,0.0005827505827505,196,0.0159039272963323,470.0,0.1952366860501615,79.78027043638599,52.92778119237861,1,793,1.0,793.0,0.0,0.0002913752913752,0.0012610340479192,0.0142773892773892,134.0,0.5549750443966821,63.60655737704918,59.687263556116015
5660.png,0,NMF,1691,490,0.1138873922413793,0.10321044921875,0.0330010775862069,0.2897693672383205,55,0.0325251330573625,36.989597,20.679722,45.109905,11.174795,-42.23365,17.126415,13.301939,8.401497,41.31557,9.818616,-48.890877,13.432576,4,762,0.4506209343583678,422.75,262.015625,0.0002693965517241,0.0023654642223536,182,0.0122575431034482,481.62132034355966,0.0916098271468151,59.922572178477694,19.66404199475065,7,392,0.8,70.0,131.71397399902344,0.0041395623891188,0.0142857142857142,0.0325251330573625,178.0,0.1943416740637544,65.46173469387755,65.49234693877551
11085.png,0,NMF,4732,1041,0.2929486782640995,0.288818359375,0.0644462328979137,0.2199915469146238,142,0.0300084530853761,28.104511,13.79375,30.801373,6.322754,-21.83229,6.0019565,11.829164,7.076315,26.753933,8.205049,-23.863903,6.8053145,7,1963,0.4148351648351648,676.0,562.0673828125,0.000433356032935,0.0014792899408284,448,0.0277347861078437,1212.414213562373,0.0404531702040814,81.0952623535405,105.07080998471729,17,225,0.2161383285302593,61.235294342041016,65.32320404052734,0.0035925612848689,0.0163304514889529,0.0300084530853761,500.0,0.0523263672381916,23.6,29.72888888888889
2433.png,0,NMF,7102,1445,0.4422166874221668,0.4334716796875,0.0899750933997509,0.2034638130104196,230,0.0323852435933539,32.73375,6.845507,58.37967,5.4684596,-38.09932,2.468294,24.073162,4.809059,50.83852,4.848538,-38.02975,2.768415,3,4183,0.5889890171782597,2367.333251953125,1620.2457275390625,0.0001867995018679,0.0004224162207828,642,0.0399750933997509,1322.0,0.051065503891538,64.54004303131724,28.809945015539085,15,596,0.4124567474048443,96.33333587646484,143.3125762939453,0.0021120811039143,0.0103806228373702,0.0323852435933539,684.0,0.0388119539724808,63.68624161073826,62.31040268456376
9136.png,1,AMF,3017,711,0.2007452258965999,0.18414306640625,0.0473085368287976,0.2356645674511103,98,0.0324825986078886,31.486353,11.531748,48.688206,8.343674,-25.84201,6.5308514,16.903118,8.600017,39.475887,11.755602,-27.274632,6.5902767,5,1191,0.3947630096121975,603.4000244140625,328.1929931640625,0.0003326901324106,0.0016572754391779,224,0.0149045179319981,710.2071067811866,0.0751649108279432,116.81108312342568,98.0528967254408,5,425,0.5977496483825597,142.1999969482422,146.91819763183594,0.0016572754391779,0.0070323488045007,0.0324825986078886,292.0,0.104788533341262,62.39529411764706,62.45411764705882
8703.png,1,AMF,3636,824,0.2248886689757545,0.221923828125,0.0509648688767936,0.2266226622662266,77,0.0211771177117711,36.6742,11.216934,50.03296,5.3085685,-29.068968,4.7509885,20.645538,7.5493345,45.384518,7.835664,-28.90915,4.720334,6,1716,0.4719471947194719,606.0,525.9261474609375,0.0003711034141514,0.0016501650165016,330,0.0204106877783275,880.8284271247462,0.0588912935975814,99.31526806526809,21.13986013986014,7,345,0.4186893203883495,117.71428680419922,108.9858627319336,0.0019251925192519,0.0084951456310679,0.0211771177117711,330.0,0.0950843837119555,64.78550724637681,64.11014492753623
5306.png,0,NMF,5387,1836,0.3523678702250131,0.32879638671875,0.1200941915227629,0.3408204937813254,311,0.0577315760163356,27.144941,12.967447,36.78145,7.3635902,-16.148739,6.3307676,14.148632,6.8268604,31.349106,8.14836,-18.647156,5.9588413,9,1119,0.2077222944124744,598.5555419921875,324.6807556152344,0.0005886970172684,0.0016706886950064,346,0.0226321297749869,1131.414213562373,0.052882694929169,14.149240393208222,52.245755138516536,16,318,0.1732026143790849,114.75,74.56834411621094,0.0029701132355671,0.008714596949891,0.0577315760163356,919.0,0.0273181646417055,42.27987421383648,101.62264150943396
3672.png,0,NMF,1474,413,0.1107438016528925,0.0899658203125,0.0310293012772351,0.2801899592944369,58,0.039348710990502,27.879942,12.884522,33.30106,7.262014,-18.751225,6.2847843,12.619452,7.685509,28.436928,10.259721,-21.53363,6.447437,5,457,0.3100407055630936,294.79998779296875,119.48120880126952,0.0003756574004507,0.0033921302578018,123,0.0092411720510894,411.4142135623731,0.1094331156829823,48.457330415754925,105.8293216630197,3,184,0.4455205811138014,137.6666717529297,35.12200927734375,0.0020352781546811,0.0072639225181598,0.039348710990502,173.0,0.1734074330492278,59.94021739130435,57.72826086956522
8727.png,1,AMF,6100,642,0.3916784384230127,0.372314453125,0.0412225504045203,0.1052459016393442,53,0.0086885245901639,41.142166,13.729083,46.567432,8.249897,-28.529861,4.354609,10.875319,9.023288,29.565231,14.649179,-27.062437,7.7668304,6,1827,0.2995081967213114,1016.6666870117188,510.3980712890625,0.000385257480416,0.000983606557377,576,0.0369847181199434,1269.414213562373,0.0475699818238191,103.91735084838533,105.20853858784892,1,642,1.0,642.0,0.0,0.0001639344262295,0.0015576323987538,0.0086885245901639,132.0,0.4630170990827932,58.281931464174455,67.64330218068535
6837.png,0,NMF,6769,1472,0.4156330590691391,0.41314697265625,0.0903843792214171,0.2174619589304181,170,0.0251144925395183,30.203897,10.56187,48.872765,4.342446,-49.19977,3.5453598,16.465517,5.2494555,43.484898,3.8428113,-48.47369,3.482655,6,2679,0.3957748559609986,1128.1666259765625,856.9662475585938,0.0003684145892177,0.0008863938543359,640,0.0392975561832248,1359.8284271247462,0.0460008807004829,105.88465845464724,56.17357222844345,8,882,0.5991847826086957,184.0,271.1387939453125,0.0011818584724479,0.0054347826086956,0.0251144925395183,477.0,0.0812981973477521,63.692743764172334,62.34013605442177
401.png,0,NMF,5848,1524,0.3793707427830036,0.35693359375,0.0988647421342847,0.2606019151846785,301,0.0514705882352941,25.40843,8.130993,47.712284,6.1431313,-40.447636,4.8072762,17.626795,4.9394765,41.986656,5.611044,-38.172237,4.9948697,4,2332,0.3987688098495212,1462.0,875.3082275390625,0.0002594875121634,0.0006839945280437,564,0.0365877392150502,1378.4497474683058,0.0386754478717852,23.88507718696398,42.0368782161235,16,211,0.1384514435695538,95.25,62.68522644042969,0.0027359781121751,0.0104986876640419,0.0514705882352941,823.0,0.0282745147724124,65.38388625592417,63.9478672985782
70.png,0,NMF,6395,1151,0.3942663378545006,0.39031982421875,0.0709617755856966,0.1799843627834245,143,0.0223612197028928,34.37203,10.306309,52.149887,6.332578,-41.648495,6.0907664,19.581493,6.5830655,45.617546,6.177046,-42.81512,4.733223,2,4347,0.6797498045347928,3197.5,1149.5,0.0001233045622688,0.0003127443315089,608,0.0374845869297164,1289.414213562373,0.0483354210785256,52.73636991028295,41.55716586151369,8,743,0.6455256298870548,143.875,245.2200164794922,0.0012509773260359,0.0069504778453518,0.0223612197028928,431.0,0.0778629129748839,41.98250336473755,31.55585464333782
1969.png,0,NMF,5532,2105,0.3771475320425416,0.337646484375,0.1435096809380965,0.3805133767172812,402,0.0726681127982646,35.90198,8.90783,59.428032,6.537105,-34.98002,4.5604863,28.855963,5.198361,55.161816,5.221097,-34.027317,4.2073245,7,2098,0.3792480115690528,790.2857055664062,591.7028198242188,0.000477229342787,0.0012653651482284,352,0.0239978183801472,1010.4142135623732,0.0680915376829957,17.488560533841753,48.35653002859866,19,489,0.2323040380047506,110.78947448730467,123.81334686279295,0.0034345625451916,0.0090261282660332,0.0726681127982646,1044.0,0.0242695076988245,11.58077709611452,35.171779141104295
8058.png,0,NMF,3328,680,0.203125,0.203125,0.04150390625,0.204326923076923,46,0.0138221153846153,35.474968,13.09429,53.818115,6.8125763,-54.345787,8.297419,14.710332,7.240247,44.704636,8.368864,-55.240757,8.91268,7,944,0.2836538461538461,475.4285583496094,322.7705383300781,0.00042724609375,0.0021033653846153,293,0.01788330078125,845.6213203435597,0.0584845743341335,64.96822033898304,110.97987288135592,2,628,0.923529411764706,340.0,288.0,0.0006009615384615,0.0029411764705882,0.0138221153846153,162.0,0.3256032623747995,62.85509554140128,64.48089171974522
8509.png,0,NMF,4122,658,0.3091577289432236,0.2515869140625,0.0493512337808445,0.1596312469674915,73,0.0177098495875788,38.361916,13.009645,53.51081,6.451821,-46.11584,9.845682,15.755398,7.225307,45.814648,6.9374776,-54.00513,7.680905,1,4122,1.0,4122.0,0.0,7.500187504687617e-05,0.0002426006792819,339,0.025425635640891,620.4142135623731,0.1345718967679613,54.46870451237263,62.72003881610868,3,599,0.9103343465045592,219.3333282470703,268.7257995605469,0.0007278020378457,0.0045592705167173,0.0177098495875788,192.0,0.2243020796508337,62.09682804674458,58.59599332220368
8388.png,0,NMF,5594,951,0.3616732398008663,0.3414306640625,0.0614857438417275,0.1700035752592062,71,0.0126921701823382,35.931293,14.850358,41.436275,7.5798616,-45.20987,9.119675,11.954384,8.273025,33.050137,11.400978,-43.649097,10.892502,4,1801,0.3219520915266357,1398.5,573.9815063476562,0.0002586151160535,0.0007150518412584,354,0.0228874377707377,967.2071067811866,0.075143837155361,62.82176568573015,14.002776235424763,7,521,0.5478443743427971,135.85714721679688,165.6678466796875,0.0012513407222023,0.0073606729758149,0.0126921701823382,295.0,0.1373239695978807,61.85988483685221,63.24568138195777
630.png,0,NMF,5856,1372,0.4142907675981606,0.357421875,0.0970640254686947,0.2342896174863388,237,0.0404713114754098,28.384968,9.172103,49.7145,8.646511,-38.330757,6.0154014,16.463507,6.3475146,39.793728,9.220938,-35.264442,7.070784,6,1831,0.3126707650273224,976.0,636.042724609375,0.0004244782454899,0.0010245901639344,467,0.0330385567739653,1190.0,0.0519657272210206,81.03877662479519,64.78754778809393,7,523,0.3811953352769679,196.0,154.12425231933594,0.0011953551912568,0.0051020408163265,0.0404713114754098,570.0,0.0530657447919384,33.927342256214146,25.560229445506693
2746.png,0,NMF,4484,958,0.2829557644980122,0.273681640625,0.0604530826023853,0.2136485280999108,142,0.0316681534344335,34.958336,13.647067,45.6762,7.0442004,-43.479523,7.593574,16.955164,8.60792,40.822456,11.259279,-44.2556,9.73291,7,1593,0.3552631578947368,640.5714111328125,508.1073913574219,0.0004417239856124,0.0015611061552185,444,0.0280179213731305,1161.0,0.0418033444354576,18.113622096672945,70.29755178907722,13,254,0.2651356993736952,73.69230651855469,71.55996704101562,0.0028991971454058,0.0135699373695198,0.0316681534344335,459.0,0.0571412849215453,8.32283464566929,74.13385826771653
4338.png,1,AMF,4558,1101,0.31204217156158,0.2781982421875,0.075374820291641,0.241553312856516,150,0.0329091706888986,26.63218,11.897044,35.078667,7.0907564,-15.417187,7.1236362,12.371029,6.960945,29.209915,9.46171,-16.017176,7.821989,7,1741,0.3819657744624835,651.1428833007812,497.1212463378906,0.0004792222906825,0.0015357612988152,327,0.022386527007599,1000.4142135623732,0.0572300964768436,66.61401493394601,40.18322802986789,9,413,0.3751135331516803,122.33333587646484,124.7406234741211,0.0019745502413339,0.0081743869209809,0.0329091706888986,460.0,0.0653855106163017,113.00968523002422,96.60290556900726
6946.png,0,NMF,1581,345,0.1018291897462321,0.09649658203125,0.0222207909313409,0.2182163187855787,23,0.0145477545857052,32.73567,17.721235,39.934917,11.723853,-39.882256,8.152215,5.24738,5.2568045,21.983337,13.390699,-30.910866,12.169077,3,846,0.5351043643263758,527.0,236.6107940673828,0.0001932242689681,0.0018975332068311,106,0.0068272575035424,320.0,0.1940178900517759,24.13947990543735,94.67494089834516,1,345,1.0,345.0,0.0,0.0006325110689437,0.0028985507246376,0.0145477545857052,90.0,0.5352343039449278,66.37971014492754,64.28695652173913
9029.png,0,NMF,6047,510,0.3697792453983978,0.36907958984375,0.0311869381764813,0.0843393418223912,45,0.0074417066313874,41.582012,10.6555805,49.944614,4.8111343,-26.108524,4.3159256,15.56819,9.083032,38.558628,8.891007,-30.362488,4.6045294,3,5261,0.8700181908384322,2015.6666259765625,2303.78564453125,0.0001834525775087,0.0004961137754258,315,0.0192625206384149,699.0,0.1555233065528517,90.12336057783692,34.139897357916745,3,384,0.7529411764705882,170.0,153.8462371826172,0.0004961137754258,0.0058823529411764,0.0074417066313874,160.0,0.2503456645829366,64.46875,64.29166666666667
5062.png,1,AMF,3391,947,0.2423354534410062,0.20697021484375,0.0676766954906024,0.2792686523149513,96,0.0283102329696254,29.184162,16.149893,28.71363,6.365552,-19.707354,6.8845534,9.9334545,6.532244,25.562508,7.6902695,-23.790667,5.834849,9,618,0.182247124741964,376.77777099609375,145.0714569091797,0.0006431787322232,0.0026540843409023,282,0.0201529336096619,966.4142135623732,0.0456258571441479,32.66828478964401,37.9336569579288,7,346,0.365364308342133,135.2857208251953,114.53472900390624,0.0020642878207018,0.0073917634635691,0.0283102329696254,349.0,0.0977032452262143,66.72543352601156,63.95375722543353
6981.png,1,AMF,2358,759,0.1469433538979248,0.1439208984375,0.0472985604785941,0.321882951653944,112,0.0474978795589482,26.951555,12.08294,44.284386,7.242491,-47.876965,6.458197,13.771186,6.5683684,39.24211,9.743282,-45.011967,8.854284,2,1577,0.6687871077184054,1179.0,398.0,0.0001246338879541,0.0008481764206955,134,0.008350470492927,365.0,0.222416978109656,111.68928344958782,72.17691819911224,6,412,0.5428194993412385,126.5,136.22010803222656,0.0025445292620865,0.0079051383399209,0.0474978795589482,330.0,0.0875837951909881,64.63106796116504,61.77912621359224
196.png,1,AMF,3715,551,0.2808861333736579,0.22674560546875,0.0416603659458642,0.1483176312247644,90,0.0242261103633916,38.17931,14.604234,49.714878,9.980078,-46.548447,8.361128,14.665154,10.0549135,37.04955,16.497694,-43.514523,16.584795,3,2362,0.6358008075370121,1238.3333740234375,794.7839965820312,0.0002268259488885,0.000807537012113,478,0.0361409345229094,1035.6213203435595,0.0435277999338757,26.321761219305674,38.74851820491109,2,407,0.7386569872958257,275.5,131.5,0.0005383580080753,0.0036297640653357,0.0242261103633916,219.0,0.1443687622966974,60.72481572481573,62.27272727272727
11661.png,1,AMF,4062,953,0.2578392789132918,0.2479248046875,0.0604925733147137,0.2346134908911866,147,0.0361890694239291,36.209267,13.218055,50.904434,9.02784,-51.471237,6.5985885,17.014414,7.651771,44.61013,7.857601,-55.361088,5.8033504,6,1535,0.3778926637124569,677.0,552.8441772460938,0.0003808556557064,0.001477104874446,459,0.0291354576615462,1061.414213562373,0.0453085313516051,35.876221498371336,21.639739413680783,3,463,0.4858342077649528,317.6666564941406,135.4137725830078,0.000738552437223,0.0031479538300104,0.0361890694239291,394.0,0.0771454507684061,61.54211663066955,64.41252699784017
9387.png,1,AMF,4748,866,0.291753717586334,0.289794921875,0.0532137151284257,0.1823925863521482,118,0.0248525695029486,32.819965,11.50179,44.14448,7.0224,-11.585228,7.700397,16.28286,7.6075077,36.24721,9.171072,-15.516009,7.6906376,7,1669,0.3515164279696714,678.2857055664062,544.7598876953125,0.0004301339560034,0.0014743049705139,408,0.0250706648642005,1030.8284271247462,0.0561497466652108,60.35650089874176,62.337327741162376,8,356,0.4110854503464203,108.25,108.53772735595705,0.0016849199663016,0.0092378752886836,0.0248525695029486,399.0,0.0683568379095297,47.561797752808985,58.300561797752806
7677.png,1,AMF,4394,1181,0.2724454365079365,0.2681884765625,0.0732266865079365,0.2687756030951297,147,0.0334547109695038,28.85056,10.129399,46.378677,4.9963603,-59.217854,6.2142086,16.149057,6.454235,44.112747,6.204797,-58.268356,7.30776,4,1756,0.3996358670914884,1098.5,534.2408447265625,0.0002480158730158,0.000910332271279,362,0.0224454365079365,911.4142135623732,0.0664719351568539,41.93052391799544,74.59738041002278,7,360,0.3048264182895851,168.7142791748047,133.0947265625,0.0015930814747382,0.0059271803556308,0.0334547109695038,434.0,0.0787916694746022,65.18333333333334,61.05555555555556
9391.png,0,NMF,4471,919,0.2737905695039804,0.27288818359375,0.0562767911818738,0.2055468575262804,38,0.0084992171773652,31.61029,12.472417,40.565605,7.2101235,-13.433057,7.043729,11.105168,5.830084,30.87673,6.500269,-17.007029,5.756496,7,1222,0.2733169313352717,638.7142944335938,452.6713562011719,0.0004286589099816,0.0015656452695146,361,0.022106552357624,928.0,0.065240695387745,61.62847790507365,63.689852700491,4,748,0.8139281828073993,229.75,299.2527160644531,0.0008946544397226,0.0043525571273122,0.0084992171773652,226.0,0.2261041309929532,63.07887700534759,61.80614973262032
4021.png,0,NMF,4548,1100,0.2939503619441572,0.277587890625,0.0710961737331954,0.2418645558487247,111,0.0244063324538258,29.060123,12.712674,34.10511,7.398944,-18.463648,5.575368,11.080646,7.267222,26.40688,10.342769,-21.041859,6.2521787,6,2084,0.4582233948988566,758.0,641.8213500976562,0.0003877973112719,0.0013192612137203,382,0.0246897621509824,934.4142135623732,0.0654562993213898,40.36084452975048,27.633397312859884,6,310,0.2818181818181818,183.3333282470703,89.77873992919922,0.0013192612137203,0.0054545454545454,0.0244063324538258,372.0,0.0998887709257941,68.03870967741935,64.83548387096774
11668.png,1,AMF,4704,1328,0.290316608035549,0.287109375,0.0819601308399679,0.282312925170068,235,0.0499574829931972,36.071617,11.379354,54.47752,8.794585,-56.3553,6.900728,22.40355,6.5822597,51.432,7.092875,-60.771614,5.290086,5,3070,0.6526360544217688,940.7999877929688,1094.67431640625,0.0003085848299697,0.001062925170068,444,0.0274023329013145,1062.414213562373,0.0523708270604814,96.38957654723129,99.15765472312704,6,660,0.4969879518072289,221.3333282470703,237.4473114013672,0.0012755102040816,0.0045180722891566,0.0499574829931972,629.0,0.0421800070666816,94.77575757575758,100.36666666666666
5971.png,0,NMF,7143,1342,0.4360539649594042,0.43597412109375,0.0819241804529638,0.1878762424751505,184,0.0257594848103037,31.931173,9.114453,49.669415,7.1889224,-64.16172,5.523456,18.668917,7.0563207,46.588535,8.576069,-62.11399,8.360284,4,2448,0.3427131457370853,1785.75,527.650634765625,0.0002441853366705,0.0005599888002239,459,0.0280202673829436,1226.414213562373,0.0596782616009022,98.69281045751634,31.693627450980397,11,398,0.2965722801788376,122.0,130.55545043945312,0.0015399692006159,0.0081967213114754,0.0257594848103037,593.0,0.0479571088342921,29.100502512562816,57.72361809045226
3636.png,0,NMF,5466,850,0.3379497959688389,0.3336181640625,0.052553480895264,0.1555067691181851,134,0.0245151847786315,34.23173,9.864175,54.796925,4.7946143,-45.2412,3.160281,22.071356,7.1874375,48.796215,6.0308967,-45.23884,3.2069588,6,2081,0.380717160629345,911.0,632.1753540039062,0.0003709657474959,0.0010976948408342,571,0.0353035736367008,1346.4497474683058,0.0378877829697511,71.17395482940894,30.26958193176357,17,311,0.3658823529411765,50.0,78.69449615478516,0.0031101353823637,0.02,0.0245151847786315,432.0,0.0572349484643202,61.85209003215434,61.69131832797428
1252.png,0,NMF,5298,1036,0.332768042208404,0.3233642578125,0.0650712894918661,0.1955454888637221,190,0.0358625896564741,33.782295,8.150483,57.31152,5.5030384,-44.023083,4.851196,23.963476,5.343556,51.582573,4.9766126,-44.477108,3.637747,10,1469,0.2772744431861079,529.7999877929688,344.90948486328125,0.0006281012499214,0.0018875047187617,525,0.032975315620878,1428.414213562373,0.0326297308839172,82.8141592920354,92.6712049012934,19,299,0.2886100386100386,54.52631759643555,78.66007232666016,0.0035862589656474,0.0183397683397683,0.0358625896564741,534.0,0.0456548694625962,64.26421404682274,64.46153846153847
11334.png,1,AMF,3702,665,0.2341259802681507,0.2259521484375,0.0420566658234252,0.1796326310102647,90,0.0243111831442463,33.513725,16.620415,27.205,7.4077044,-22.37784,6.948782,8.498326,8.084146,19.803808,11.839735,-22.661888,10.44466,6,1426,0.3851971907077255,617.0,445.4241333007813,0.0003794586390083,0.0016207455429497,380,0.0240323804705287,992.2071067811866,0.0472543301960998,28.213183730715286,44.30294530154278,6,550,0.8270676691729323,110.83333587646484,196.4615478515625,0.0016207455429497,0.0090225563909774,0.0243111831442463,242.0,0.1426923785695794,65.43272727272728,63.18181818181818
6687.png,1,AMF,6047,1143,0.3718713486255458,0.36907958984375,0.0702908800196789,0.1890193484372416,177,0.029270712750124,33.27274,9.957569,51.287384,5.220445,-50.92136,5.2714067,21.753475,7.8004804,49.104527,7.282024,-51.590042,6.503112,8,1787,0.29551843889532,755.875,598.1599731445312,0.0004919746633048,0.0013229700678022,420,0.025828669823504,1215.207106781187,0.0514575649890521,20.375489647453836,55.82428651371013,14,295,0.258092738407699,81.64286041259766,74.71527099609375,0.0023151976186538,0.0122484689413823,0.029270712750124,543.0,0.0487142965118163,63.85423728813559,63.52203389830508
7237.png,0,NMF,5030,1030,0.3099771984963332,0.3070068359375,0.0634744561533247,0.2047713717693837,172,0.0341948310139165,43.560913,11.743387,57.212135,8.588421,-37.748436,8.500759,29.223742,9.297947,54.916492,9.446172,-36.751465,12.799845,9,1622,0.3224652087475149,558.888916015625,449.8961486816406,0.0005546311702717,0.0017892644135188,675,0.0415973377703826,1577.414213562373,0.0254030784548893,39.47040690505548,99.09186189889026,11,349,0.3388349514563107,93.63636016845705,100.46100616455078,0.0021868787276341,0.0106796116504854,0.0341948310139165,449.0,0.0642028647317719,97.67908309455588,19.406876790830943
4145.png,0,NMF,3970,1090,0.2780501470794229,0.2423095703125,0.076341224261101,0.2745591939546599,119,0.0299748110831234,24.157288,13.044303,29.00506,6.987632,-21.668615,5.581146,9.147318,6.0961676,23.322906,9.319619,-22.343647,7.129471,10,830,0.2090680100755667,397.0,188.7373809814453,0.0007003782042302,0.0025188916876574,219,0.0153382826726432,953.2071067811866,0.0549067613132668,73.65060240963855,101.06987951807228,11,244,0.2238532110091743,99.09091186523438,74.03126525878906,0.0027707808564231,0.010091743119266,0.0299748110831234,488.0,0.0575170651775879,22.635245901639344,54.82786885245902
6827.png,0,NMF,5380,1248,0.3317506320527841,0.328369140625,0.076956280446445,0.2319702602230483,195,0.0362453531598513,28.558216,9.876385,47.135696,5.7283664,-49.20675,4.963925,16.37917,6.9837565,41.477978,8.065568,-47.063416,7.652882,4,2397,0.445539033457249,1345.0,894.4923095703125,0.0002466547450206,0.0007434944237918,411,0.0253437750508725,1098.414213562373,0.0560350613235144,49.92156862745098,23.584897788902797,12,424,0.3397435897435897,104.0,127.96158599853516,0.0022304832713754,0.0096153846153846,0.0362453531598513,558.0,0.0503681560062185,63.195754716981135,62.84433962264151
